date,dow,dowc,wkd,mon,ssn,bkng,avail,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sun,mon,tue,wed,thu,fri,sat,hol,ishol,hol3,hol5,hol7,holwknd,vis,vis30,vis45,vis60,vis714,seo,seo30,seo45,seo60,seo714,hit,hit30,hit45,hit60,hit714,pv,pv30,pv45,pv60,pv714,clk,clk30,clk45,clk60,clk714,imp,imp30,imp45,imp60,imp714,cvr,cvr30,cvr45,cvr60,cvr714,pact,ssnidx,pactadj,tmin,tmax,prcp,lwsnw,lwsnwdp,hisnwdp,ratedbfp,ratefam,rategf,ratemv,ratepbfp,ratesbfp,ratesmfp,ratesmp,ratesmv,ratets,ratetshi,ratevv,ratevfp,ratewghtavg,ratedbfpadj,ratefamadj,rategfadj,ratemvadj,ratepbfpadj,ratesbfpadj,ratesmfpadj,ratesmpadj,ratesmvadj,ratetsadj,ratetshiadj,ratevvadj,ratevfpadj,ratewghtavgadj
2015-02-06,Friday,6,1,2,1,52,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,273,396,626,67,401,7755,11118,15069,1672,0,6,19,20,21,173.0360141,1.037027308,166.8577218,33.4,40.4,0.664285714,0,7.833333333,52.5, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $172.18 , $162.78 , $162.78 , $307.67 , $259.69 , $172.18 , $201.35 , $187.11 , $242.04 , $176.47 , $157.18 , $157.18 , $271.93 , $232.40 , $166.04 , $156.96 , $156.96 , $296.69 , $250.42 , $166.04 , $194.16 , $180.43 
2015-02-07,Saturday,7,1,2,1,80,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,276,397,618,62,152,7577,11049,14815,1753,0,6,19,20,21,172.8840667,1.38814679,124.5430727,34.8,40.2,0.463333333,0,7,50, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $172.18 , $162.78 , $162.78 , $307.67 , $259.69 , $172.18 , $201.35 , $187.11 , $180.82 , $131.83 , $117.42 , $117.42 , $203.15 , $173.61 , $124.04 , $117.26 , $117.26 , $221.64 , $187.08 , $124.04 , $145.05 , $134.79 
2015-02-08,Sunday,1,0,2,1,15,75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,277,400,613,61,192,7637,11095,14597,1760,0,6,19,20,21,159.6419,0.404195683,394.9619125,34.2,43.4,0.162857143,0,6.875,48.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $529.45 , $403.27 , $351.31 , $351.31 , $581.40 , $504.71 , $379.44 , $356.16 , $356.16 , $689.04 , $570.32 , $379.44 , $451.60 , $404.22 
2015-02-09,Monday,2,0,2,1,12,78,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,280,398,610,54,420,7897,11253,14553,1802,0,6,19,20,21,92.3896,0.261298219,353.5791412,35.2,42.4,0.222222222,0,6.333333333,33, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $818.99 , $623.81 , $543.44 , $543.44 , $899.36 , $780.72 , $586.94 , $550.93 , $550.93 ," $1,065.86 ", $882.21 , $586.94 , $698.57 , $625.27 
2015-02-10,Tuesday,3,0,2,1,11,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,286,404,610,50,325,7972,11456,14681,2099,0,6,19,20,21,157.3721714,0.25313265,621.6984314,34.8,46,0.07125,0,2.666666667,45.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $845.41 , $643.93 , $560.97 , $560.97 , $928.37 , $805.90 , $605.87 , $568.70 , $568.70 ," $1,100.24 ", $910.67 , $605.87 , $721.10 , $645.44 
2015-02-11,Wednesday,4,0,2,1,10,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,285,402,600,48,531,8232,11719,14832,2212,0,6,19,20,21,187.39072,0.302126066,620.2401614,34.6,49,0,0,5,45, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $708.31 , $539.51 , $470.00 , $470.00 , $777.82 , $675.21 , $507.62 , $476.48 , $476.48 , $921.82 , $762.99 , $507.62 , $604.17 , $540.77 
2015-02-12,Thursday,5,0,2,1,19,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,289,401,586,54,281,8303,11681,14871,2064,0,6,19,20,21,151.1123429,0.583838209,258.8257167,35.4,49,0,0,4.5,43.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $366.54 , $279.19 , $243.22 , $243.22 , $402.51 , $349.41 , $262.69 , $246.57 , $246.57 , $477.03 , $394.84 , $262.69 , $312.65 , $279.84 
2015-02-13,Friday,6,1,2,1,44,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,289,401,570,62,153,8353,11665,14839,1930,0,6,19,20,21,181.0363522,1.126848571,160.6572142,35.2,54.8,0.011111111,0,3.25,42.5, $296.00 , $205.00 , $183.00 , $183.00 , $327.00 , $275.00 , $201.35 , $191.94 , $191.94 , $346.25 , $287.92 , $191.94 , $220.17 , $213.93 , $262.68 , $181.92 , $162.40 , $162.40 , $290.19 , $244.04 , $178.69 , $170.34 , $170.34 , $307.27 , $255.50 , $170.34 , $195.39 , $189.85 
2015-02-14,Saturday,7,1,2,1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mwb,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,291,403,566,66,311,8243,11911,14974,2069,0,6,19,20,21,194.4375961,1.453471345,133.7746332,33.2,50.6,0.011111111,0,2.25,42, $296.00 , $205.00 , $183.00 , $183.00 , $327.00 , $275.00 , $201.35 , $191.94 , $191.94 , $346.25 , $287.92 , $191.94 , $220.17 , $213.93 , $203.65 , $141.04 , $125.91 , $125.91 , $224.98 , $189.20 , $138.53 , $132.06 , $132.06 , $238.22 , $198.09 , $132.06 , $151.48 , $147.19 
2015-02-15,Sunday,1,0,2,1,71,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,mwb,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,288,400,558,69,357,8333,11990,15154,1966,0,6,19,20,21,168.4508152,1.220752618,137.9893131,29,52.6,0,0,2.666666667,41.5, $296.00 , $205.00 , $183.00 , $183.00 , $327.00 , $275.00 , $201.35 , $191.94 , $191.94 , $346.25 , $287.92 , $191.94 , $220.17 , $213.93 , $242.47 , $167.93 , $149.91 , $149.91 , $267.87 , $225.27 , $164.94 , $157.23 , $157.23 , $283.64 , $235.85 , $157.23 , $180.36 , $175.24 
2015-02-16,Monday,2,0,2,1,38,52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pres,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,291,411,560,72,263,8392,12077,15210,1898,0,6,19,20,21,132.6803998,0.681825041,194.595962,28.2,49.8,0,0,2.375,41, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $313.86 , $239.06 , $208.26 , $208.26 , $344.66 , $299.20 , $224.94 , $211.14 , $211.14 , $408.47 , $338.09 , $224.94 , $267.71 , $239.62 
2015-02-17,Tuesday,3,0,2,1,29,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,289,404,551,74,324,8353,12190,15250,1904,0,6,19,20,21,133.4590222,0.555258716,240.3546642,28.2,50.2,0,0,0,41, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $385.41 , $293.56 , $255.74 , $255.74 , $423.23 , $367.40 , $276.21 , $259.26 , $259.26 , $501.58 , $415.16 , $276.21 , $328.74 , $294.24 
2015-02-18,Wednesday,4,0,2,1,34,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,284,401,539,80,288,8342,12254,15370,1868,0,6,19,20,21,129.2686918,0.551175931,234.5325411,29.4,50.6,0,0,0,40.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $388.26 , $295.73 , $257.63 , $257.63 , $426.36 , $370.12 , $278.25 , $261.18 , $261.18 , $505.29 , $418.23 , $278.25 , $331.17 , $296.42 
2015-02-19,Thursday,5,0,2,1,32,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,281,399,525,75,296,8349,12157,15546,2229,0,6,19,20,21,125.0392928,0.730818457,171.0948752,32,47,0.033333333,0,1.25,40.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $292.82 , $223.04 , $194.30 , $194.30 , $321.56 , $279.14 , $209.86 , $196.98 , $196.98 , $381.09 , $315.43 , $209.86 , $249.77 , $223.56 
2015-02-20,Friday,6,1,2,1,68,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,273,398,521,72,254,8341,12177,15622,2302,0,6,19,20,21,173.3495755,1.216669834,142.4787323,30.4,47.8,0.022222222,0,1.25,27.66666667, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $172.18 , $162.78 , $162.78 , $307.67 , $259.69 , $172.18 , $201.35 , $187.11 , $206.30 , $150.41 , $133.97 , $133.97 , $231.78 , $198.08 , $141.52 , $133.79 , $133.79 , $252.88 , $213.44 , $141.52 , $165.49 , $153.79 
2015-02-21,Saturday,7,1,2,1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,268,400,523,67,193,8343,12095,15458,2054,0,6,19,20,21,189.643622,1.461636914,129.7474223,28.4,50.6,0,0,0,40, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $172.18 , $162.78 , $162.78 , $307.67 , $259.69 , $172.18 , $201.35 , $187.11 , $171.73 , $125.20 , $111.52 , $111.52 , $192.93 , $164.88 , $117.80 , $111.37 , $111.37 , $210.50 , $177.67 , $117.80 , $137.76 , $128.02 
2015-02-22,Sunday,1,0,2,1,20,70,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,262,402,523,66,247,8409,12012,15484,2213,0,6,19,20,21,122.26368,0.665493902,183.7187081,23.6,46.2,0,0,1.333333333,40, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $321.57 , $244.93 , $213.38 , $213.38 , $353.12 , $306.54 , $230.46 , $216.32 , $216.32 , $418.50 , $346.39 , $230.46 , $274.28 , $245.50 
2015-02-23,Monday,2,0,2,1,13,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,262,400,523,64,292,8453,12172,15630,2378,0,5,19,20,21,110.03608,0.673659472,163.3408044,24,50.8,0,0,1.166666667,39, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $317.67 , $241.96 , $210.79 , $210.79 , $348.84 , $302.82 , $227.66 , $213.70 , $213.70 , $413.42 , $342.19 , $227.66 , $270.96 , $242.53 
2015-02-24,Tuesday,3,0,2,1,12,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,258,402,520,68,233,8468,12245,15601,2221,0,4,19,20,21,127.0696533,0.649162764,195.7439034,27.2,52,0,0,0,39, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $329.66 , $251.09 , $218.74 , $218.74 , $362.00 , $314.25 , $236.25 , $221.76 , $221.76 , $429.02 , $355.10 , $236.25 , $281.18 , $251.68 
2015-02-25,Wednesday,4,0,2,1,18,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,252,400,518,60,318,8669,12313,15797,2220,0,2,19,20,21,129.8466857,0.653245548,198.771635,30,49.6,0.02,0,1.166666667,39.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $327.60 , $249.52 , $217.38 , $217.38 , $359.74 , $312.29 , $234.78 , $220.37 , $220.37 , $426.34 , $352.88 , $234.78 , $279.43 , $250.11 
2015-02-26,Thursday,5,0,2,1,23,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,248,397,514,57,197,8618,12239,15726,1977,0,2,19,20,21,141.6737333,0.408278468,347.0027066,34.6,48.2,0.0125,0,0,39, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $524.15 , $399.24 , $347.80 , $347.80 , $575.59 , $499.66 , $375.64 , $352.60 , $352.60 , $682.15 , $564.62 , $375.64 , $447.08 , $400.17 
2015-02-27,Friday,6,1,2,1,58,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,245,394,506,53,296,8596,12325,15703,1992,0,2,19,20,21,151.8144031,1.07377237,141.3841586,32.6,44.6,0.327777778,0,0.6,40, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $172.18 , $162.78 , $162.78 , $307.67 , $259.69 , $172.18 , $201.35 , $187.11 , $233.76 , $170.43 , $151.80 , $151.80 , $262.63 , $224.44 , $160.35 , $151.59 , $151.59 , $286.54 , $241.85 , $160.35 , $187.52 , $174.26 
2015-02-28,Saturday,7,1,2,1,84,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,245,393,505,52,256,8510,12478,15790,2093,0,2,19,20,21,183.849028,1.445305776,127.2042436,27.2,43.4,0.0575,0,0.666666667,39.5, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $172.18 , $162.78 , $162.78 , $307.67 , $259.69 , $172.18 , $201.35 , $187.11 , $173.67 , $126.62 , $112.78 , $112.78 , $195.11 , $166.75 , $119.13 , $112.62 , $112.62 , $212.88 , $179.68 , $119.13 , $139.31 , $129.46 
2015-03-01,Sunday,1,0,3,2,12,78,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,246,397,509,53,222,8470,12279,15947,1975,0,2,19,20,21,153.4426667,0.359285052,427.0777924,25.2,48,0,0,0,39, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $595.63 , $453.68 , $395.23 , $395.23 , $654.08 , $567.79 , $426.87 , $400.68 , $400.68 , $775.17 , $641.61 , $426.87 , $508.05 , $454.74 
2015-03-02,Monday,2,0,3,2,8,82,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,246,392,504,53,155,8370,12167,15824,1865,0,0,19,20,21,104.544,0.367450621,284.5116977,26.4,46.4,0,0,0.666666667,38.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $582.39 , $443.60 , $386.45 , $386.45 , $639.54 , $555.18 , $417.38 , $391.77 , $391.77 , $757.94 , $627.35 , $417.38 , $496.76 , $444.64 
2015-03-03,Tuesday,3,0,3,2,13,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,249,390,510,45,207,8317,12170,15855,1894,0,0,19,20,21,165.7654857,0.318457205,520.5267245,21.4,46.6,0,0,0,39, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $671.99 , $511.84 , $445.90 , $445.90 , $737.93 , $640.59 , $481.59 , $452.05 , $452.05 , $874.55 , $723.87 , $481.59 , $573.18 , $513.04 
2015-03-04,Wednesday,4,0,3,2,12,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,246,387,502,48,79,7982,11886,15723,1803,0,0,19,20,21,132.4117556,0.25313265,523.0923611,23,48.8,0,0,0.666666667,38.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $845.41 , $643.93 , $560.97 , $560.97 , $928.37 , $805.90 , $605.87 , $568.70 , $568.70 ," $1,100.24 ", $910.67 , $605.87 , $721.10 , $645.44 
2015-03-05,Thursday,5,0,3,2,14,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,243,382,499,49,284,7905,11871,15783,1833,0,0,19,20,21,116.3114857,0.481768592,241.4260449,28.2,51.6,0,0,0.333333333,38, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $444.20 , $338.34 , $294.75 , $294.75 , $487.79 , $423.44 , $318.34 , $298.81 , $298.81 , $578.09 , $478.49 , $318.34 , $378.88 , $339.13 
2015-03-06,Friday,6,1,3,2,33,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,238,380,498,48,264,7999,11846,15654,1734,0,0,19,20,21,173.9261333,0.841053643,206.7955293,33.2,57.2,0,0,0.333333333,37.5, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $172.18 , $162.78 , $162.78 , $307.67 , $259.69 , $172.18 , $201.35 , $187.11 , $298.44 , $217.58 , $193.80 , $193.80 , $335.29 , $286.55 , $204.72 , $193.54 , $193.54 , $365.82 , $308.77 , $204.72 , $239.41 , $222.48 
2015-03-07,Saturday,7,1,3,2,66,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,236,378,503,46,159,7950,11743,15579,1776,0,0,19,20,21,174.7799831,1.359567297,128.5555951,33.2,61.8,0,0,0,36.5, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $172.18 , $162.78 , $162.78 , $307.67 , $259.69 , $172.18 , $201.35 , $187.11 , $184.62 , $134.60 , $119.89 , $119.89 , $207.42 , $177.26 , $126.65 , $119.73 , $119.73 , $226.30 , $191.01 , $126.65 , $148.10 , $137.63 
2015-03-08,Sunday,1,0,3,2,26,64,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,230,371,503,44,121,7670,11673,15425,1839,0,0,19,20,21,151.1962571,0.38378176,393.9641563,32.8,63.2,0,0,0,36, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $557.61 , $424.72 , $370.00 , $370.00 , $612.33 , $531.55 , $399.62 , $375.10 , $375.10 , $725.69 , $600.66 , $399.62 , $475.62 , $425.72 
2015-03-09,Monday,2,0,3,2,13,77,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,230,366,506,46,105,7623,11597,15200,1814,0,0,19,20,21,139.907625,0.240884296,580.8084103,33.8,62,0,0,0,35.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $888.39 , $676.67 , $589.49 , $589.49 , $975.57 , $846.88 , $636.68 , $597.62 , $597.62 ," $1,156.18 ", $956.98 , $636.68 , $757.77 , $678.26 
2015-03-10,Tuesday,3,0,3,2,8,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,230,369,507,45,122,7553,11471,15190,1677,0,0,19,20,21,112.1879,0.273546573,410.1235801,33.4,63.2,0,0,0,34, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $782.32 , $595.88 , $519.11 , $519.11 , $859.09 , $745.76 , $560.66 , $526.26 , $526.26 ," $1,018.13 ", $842.71 , $560.66 , $667.29 , $597.27 
2015-03-11,Wednesday,4,0,3,2,8,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,227,363,507,45,144,7277,11397,15174,1651,0,0,19,20,21,145.8336,0.31437442,463.8850703,34,56.6,0.0125,0,0,33, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $680.72 , $518.49 , $451.69 , $451.69 , $747.52 , $648.91 , $487.85 , $457.92 , $457.92 , $885.91 , $733.27 , $487.85 , $580.63 , $519.71 
2015-03-12,Thursday,5,0,3,2,8,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,216,354,502,44,71,7023,11351,14995,1412,0,0,19,20,21,129.8968,0.56750707,228.8901881,36.8,55.4,0.03875,0,0,33, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $377.09 , $287.22 , $250.22 , $250.22 , $414.09 , $359.47 , $270.25 , $253.67 , $253.67 , $490.75 , $406.20 , $270.25 , $321.64 , $287.89 
2015-03-13,Friday,6,1,3,2,40,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,215,351,500,43,153,6645,11256,14877,1499,0,0,19,20,21,178.2429092,1.077855155,165.3681465,35,58.2,0,0,0,32, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $172.18 , $162.78 , $162.78 , $307.67 , $259.69 , $172.18 , $201.35 , $187.11 , $232.87 , $169.78 , $151.23 , $151.23 , $261.63 , $223.59 , $159.75 , $151.02 , $151.02 , $285.45 , $240.93 , $159.75 , $186.81 , $173.60 
2015-03-14,Saturday,7,1,3,2,66,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,218,358,507,47,156,6520,11094,14823,1467,0,0,19,20,21,174.7462735,1.367732867,127.7634528,37,53,0.531428571,0,0,31, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $172.18 , $162.78 , $162.78 , $307.67 , $259.69 , $172.18 , $201.35 , $187.11 , $183.52 , $133.80 , $119.18 , $119.18 , $206.18 , $176.20 , $125.89 , $119.01 , $119.01 , $224.95 , $189.87 , $125.89 , $147.22 , $136.81 
2015-03-15,Sunday,1,0,3,2,17,73,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,220,361,509,53,286,6653,11038,15006,1370,0,0,19,20,21,143.2081333,0.363367836,394.1133998,36.75,43.75,0.673333333,0,0,32.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $153.37 , $143.96 , $143.96 , $278.51 , $230.52 , $153.37 , $182.53 , $163.38 , $588.93 , $448.58 , $390.79 , $390.79 , $646.73 , $561.41 , $422.07 , $396.18 , $396.18 , $766.46 , $634.40 , $422.07 , $502.34 , $449.63 
